customer_id,age,gender,location,marital_status,dependents,education_level,tenure_months,contract_type,payment_method,paperless_billing,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,data_usage_gb,call_duration_minutes,customer_service_calls,late_payments,payment_failures,contract_renewal_eligible,avg_monthly_download_gb,avg_monthly_upload_gb,customer_satisfaction_score,nps_score,last_interaction_days,churn
CUST-00823,23,Female,Suburban,Married,0,Master,72,Month-to-Month,Credit Card,Yes,28.29,2024.88,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,486.05,792.21,1,0,0,No,50.45,9.95,4.0,-87.0,264,No
CUST-00824,36,Male,Urban,Single,2,PhD,6,One Year,Credit Card,Yes,120.59,744.12,Yes,No,Fiber,No,No,Yes,No,Yes,No,21.8,332.36,1,0,0,No,247.8,47.5,5.0,-37.0,345,No
CUST-00825,74,Male,Suburban,Single,3,Master,37,Two Year,Credit Card,Yes,60.25,2335.51,Yes,Yes,Fiber,No,No,No,No,No,No,46.91,286.44,2,2,2,Yes,229.92,39.02,3.0,77.0,348,No
CUST-00826,45,Female,Urban,Single,3,Bachelor,22,Month-to-Month,Electronic,Yes,25.08,537.34,Yes,Yes,Fiber,No,Yes,Yes,Yes,Yes,Yes,61.82,831.29,0,1,1,No,271.86,71.64,3.0,74.0,186,No
CUST-00827,34,Male,Rural,Single,2,Master,6,One Year,Bank Transfer,Yes,116.53,724.54,Yes,No,Fiber,No,No,Yes,Yes,No,No,215.28,1984.94,1,0,0,No,104.34,12.71,4.0,-47.0,297,No
CUST-00828,59,Male,Suburban,Divorced,0,Master,32,Month-to-Month,Bank Transfer,Yes,63.02,2041.16,Yes,No,No,No,No,No,No,No,No,0.0,1180.99,1,0,0,No,0.0,0.0,3.0,-82.0,189,No
CUST-00829,36,Female,Suburban,Married,3,Master,17,Month-to-Month,Electronic,No,113.88,1997.37,Yes,Yes,Fiber,Yes,Yes,No,No,Yes,No,403.46,1281.39,0,0,2,No,203.84,37.83,4.0,66.0,239,Yes
CUST-00830,48,Male,Urban,Divorced,0,Bachelor,38,One Year,Credit Card,Yes,112.0,4320.32,Yes,No,No,No,No,No,No,No,No,0.0,994.94,5,0,0,No,0.0,0.0,4.0,92.0,348,Yes
CUST-00831,28,Female,Urban,Married,0,High School,17,Month-to-Month,Credit Card,No,89.52,1510.31,Yes,Yes,No,No,No,No,No,No,No,0.0,1358.43,4,3,1,No,0.0,0.0,,25.0,126,Yes
CUST-00832,32,Male,Urban,Single,2,Master,37,One Year,Bank Transfer,Yes,121.06,4357.37,Yes,Yes,Fiber,No,No,Yes,No,No,No,358.52,1917.66,0,2,2,Yes,290.75,41.76,4.0,-41.0,290,No
CUST-00833,27,Female,Urban,Divorced,5,PhD,23,Month-to-Month,Electronic,Yes,95.53,2102.83,Yes,No,Fiber,No,No,Yes,Yes,Yes,No,180.98,1218.53,1,0,0,No,248.89,30.01,3.0,60.0,110,No
CUST-00834,60,Female,Urban,Divorced,0,Bachelor,49,Month-to-Month,Credit Card,Yes,57.26,2815.84,Yes,No,Fiber,No,No,Yes,No,No,Yes,176.6,223.57,2,3,0,No,225.2,50.35,2.0,-69.0,42,No
CUST-00835,40,Female,Suburban,Single,2,High School,61,One Year,Electronic,No,115.43,7386.8,Yes,Yes,Fiber,No,Yes,No,No,No,No,378.46,1036.49,3,1,0,Yes,65.06,8.77,3.0,-65.0,300,No
CUST-00836,20,Male,Urban,Single,1,Bachelor,49,One Year,Credit Card,Yes,96.59,4845.48,No,No,DSL,No,No,Yes,No,No,Yes,390.02,0.0,3,1,1,Yes,,4.7,3.0,51.0,133,Yes
CUST-00837,20,Female,Suburban,Married,3,Bachelor,61,Month-to-Month,Bank Transfer,Yes,21.65,1298.12,Yes,No,DSL,Yes,Yes,No,No,Yes,No,7.2,836.07,4,0,1,No,78.04,14.46,3.0,70.0,12,Yes
CUST-00838,35,Female,Urban,Married,2,Bachelor,32,One Year,Bank Transfer,Yes,137.21,4534.51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,71.9,1228.37,4,1,1,Yes,30.59,4.4,2.0,98.0,10,No
CUST-00839,42,Female,Urban,Divorced,0,Bachelor,63,Two Year,Electronic,Yes,90.93,5882.92,No,No,DSL,No,Yes,No,Yes,No,No,106.55,0.0,2,0,2,No,66.23,11.41,5.0,98.0,101,No
CUST-00840,60,Female,Suburban,Single,0,PhD,7,One Year,Credit Card,No,132.92,910.13,Yes,No,DSL,No,No,No,No,Yes,Yes,175.8,368.24,1,1,0,No,73.44,11.16,2.0,-55.0,196,No
CUST-00841,37,Male,Suburban,Single,1,Bachelor,22,Month-to-Month,Mailed Check,Yes,134.76,2820.64,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,145.72,1761.89,5,1,1,No,76.7,9.09,4.0,74.0,54,Yes
CUST-00842,46,Female,Suburban,Married,0,Bachelor,6,One Year,Electronic,Yes,77.85,449.24,No,No,Fiber,No,Yes,No,No,Yes,Yes,334.26,0.0,1,1,0,No,104.62,22.19,1.0,96.0,182,Yes
CUST-00843,39,Female,Urban,Married,0,Master,61,One Year,Bank Transfer,No,86.0,5443.67,Yes,Yes,No,No,No,No,No,No,No,0.0,680.36,6,0,1,Yes,0.0,0.0,3.0,-87.0,18,Yes
CUST-00844,67,Male,Suburban,Single,2,Bachelor,14,Month-to-Month,Bank Transfer,Yes,74.05,1071.56,Yes,No,Fiber,Yes,Yes,No,No,Yes,Yes,96.04,835.7,3,1,0,No,61.99,18.18,3.0,72.0,362,Yes
CUST-00845,74,Female,Urban,Married,1,High School,16,Two Year,Bank Transfer,No,78.43,1229.13,Yes,No,No,No,No,No,No,No,No,0.0,1936.31,1,0,1,Yes,0.0,0.0,3.0,79.0,261,No
CUST-00846,32,Female,Urban,Married,2,Bachelor,3,Two Year,Electronic,No,136.37,400.32,Yes,Yes,Fiber,Yes,No,No,No,Yes,No,183.91,260.34,1,1,0,No,205.92,49.22,4.0,17.0,8,No
CUST-00847,56,Female,Suburban,Married,0,Bachelor,9,Two Year,Electronic,No,122.46,1134.41,Yes,No,Fiber,No,Yes,No,No,Yes,No,252.89,1655.65,2,0,0,No,240.79,63.11,4.0,-51.0,147,No
CUST-00848,27,Male,Urban,Single,2,Master,47,Two Year,Mailed Check,Yes,36.45,1788.06,Yes,No,Fiber,Yes,Yes,No,No,No,Yes,310.38,748.96,4,2,1,Yes,52.6,8.2,4.0,-36.0,24,No
CUST-00849,38,Female,Urban,Married,1,Master,42,One Year,Credit Card,No,99.34,4288.74,Yes,Yes,DSL,No,Yes,No,No,No,Yes,446.8,1713.99,1,1,1,Yes,,19.32,4.0,-24.0,305,No
CUST-00850,72,Female,Rural,Married,0,Bachelor,42,One Year,Electronic,Yes,149.47,6343.93,No,No,No,No,No,No,No,No,No,0.0,0.0,1,1,1,No,0.0,0.0,5.0,-37.0,71,No
